,profiling/Time taken: GRPOTrainer.transformers.generate,_step,_runtime,_timestamp,train/global_step,profiling/Time taken: GRPOTrainer._get_per_token_logps_and_entropies,profiling/Time taken: GRPOTrainer.compute_loss,profiling/Time taken: GRPOTrainer.reward_format,profiling/Time taken: GRPOTrainer._prepare_inputs,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer.reward_seen_test,profiling/Time taken: GRPOTrainer.reward_cot_monitor,profiling/Time taken: GRPOTrainer.reward_unseen_tests,train/entropy,train/clip_ratio/region_mean,train/completions/mean_terminated_length,train/clip_ratio/high_max,train/rewards/reward_unseen_tests/std,train/reward,train/num_tokens,train/rewards/reward_seen_test/std,train/rewards/reward_seen_test/mean,train/rewards/reward_cot_monitor/mean,train/rewards/reward_cot_monitor/std,train/completions/min_terminated_length,train/loss,train/rewards/reward_format/mean,train/grad_norm,train/completions/min_length,train/clip_ratio/low_min,train/learning_rate,train/clip_ratio/low_mean,train/completions/mean_length,train/epoch,train/frac_reward_zero_std,train/completions/max_terminated_length,train/completions/clipped_ratio,train/clip_ratio/high_mean,train/reward_std,train/rewards/reward_unseen_tests/mean,train/rewards/reward_format/std,train/completions/max_length,code_results
262,,2141,25806.780011982,1764206043.9353871,127,,,,186.9474040940404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,2146,25809.36905523,1764206046.5241215,127,,0.6570295114070177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,2147,25810.635969395,1764206047.7913125,128,,,,,,,,,0.39345794916152954,0.0,420.9375,0.0,0.4478892982006073,1.4375,2497433.0,0.504016101360321,0.4375,1.03125,1.7317596673965454,225.0,-0.0226,1.0,0.1553078144788742,225.0,0.0,5e-06,0.0,420.9375,2.2857142857142856,0.625,797.0,0.0,0.0,0.19716878235340118,0.34375,0.0,797.0,
265,,2148,25811.841060136,1764206048.9963403,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_latest_artifact_path': 'wandb-client-artifact://vdfknwp47ifq24wxllcb8ybfgtgsefk4e5jumds6g1y41r8405m9v2i9ct1bly04cew5py2x0yo7ujnis9pixj9xviaofgljcnguk8xr4249ccjubaphgi37adh19wmt:latest/code_results.table.json', '_type': 'table-file', 'nrows': 600, 'sha256': 'a6a7778765ab4e1ee78a636bf6ad54be3919c537c02fcf803d0bdf2b5a9d4a27', 'ncols': 13, 'path': 'media/table/code_results_2148_a6a7778765ab4e1ee78a.table.json', 'size': 1559886, 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://7hawmwyusiu2reu1epjwwouogiqventyr4zo3i5p1xydo1m41oqgibocoun2nhh1fhbsdt4ntrnxgbak6p1fv94zb68ldmwzm1s1wjr7oaz7wktwubjefd87s4wak0n0/code_results.table.json'}"
266,,2155,25913.826628235,1764206150.981923,128,,,,101.96117554046214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,2164,25981.288051317,1764206218.443383,129,,,0.002057991921901703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,2172,26049.547905974,1764206286.7029474,129,,,,8.281320333480835e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,2185,26169.568191661,1764206406.7235723,130,,0.6173241883516312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,2189,26172.408801009,1764206409.5641232,131,,,,,,,,,0.4286632537841797,0.0,377.75,0.0,0.47915205359458923,1.4375,2549599.0,0.507007360458374,0.46875,1.03125,2.8110883235931396,227.0,-0.0216,0.96875,0.2358105182647705,227.0,0.0,5e-06,0.0,377.75,2.3392857142857144,0.375,707.0,0.0,0.0,0.39433756470680237,0.359375,0.1767766922712326,707.0,
271,,2192,26217.962776056,1764206455.1181276,131,,,0.0013403799384832382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,2197,26288.505994095,1764206525.6613462,131,,,,114.93564203381538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,2198,26288.784015007,1764206525.939235,131,0.27685160003602505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,2199,26289.117349228,1764206526.2727456,131,,0.6106482315808535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,2211,26412.561696211,1764206649.717088,132,,,,119.44946593977511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,2212,26412.929041711,1764206650.0841932,132,0.3662973176687956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,2214,26414.870381634,1764206652.025482,132,,,,5.120411515235901e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,2220,26459.378068569,1764206696.5336144,133,,,0.0013770610094070435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,2223,26545.880397256,1764206783.0359917,133,,,,,,,0.0003388598561286926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,2225,26545.88585592,1764206783.0414577,133,,,,127.43814504519105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,2226,26546.140737043,1764206783.284338,133,0.24235128052532673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,2227,26546.440808634,1764206783.5945964,133,,0.5528298746794462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,2231,26548.982919941,1764206786.1383445,134,,,,,,,,,0.41265927255153656,0.0,409.03125,0.0,0.46635812520980835,1.40625,2597440.0,0.49899089336395264,0.40625,0.375,0.7931155562400818,246.0,-0.0134,1.0,0.19922320544719696,246.0,0.0,5e-06,0.0,409.03125,2.392857142857143,0.625,669.0,0.0,0.0,0.1875,0.515625,0.0,669.0,
284,,2235,26652.254163182,1764206889.4092767,134,,,,,,58.24600031413138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,2241,26652.880803768,1764206890.0360253,134,,0.6191468499600887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,2248,26719.890789896,1764206957.0462692,135,,,0.0016785822808742523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,2250,26771.900317173,1764207009.055741,135,,,,,,,,0.0011837929487228394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,2253,26771.90945985,1764207009.0648406,135,,,,114.99977825768292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,2272,26899.295672932,1764207136.4510407,136,,0.8347624763846397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,2274,26902.130734514,1764207139.2860506,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_latest_artifact_path': 'wandb-client-artifact://qxas97cdk5ujm2dwmj8ovpa4wnbsl5lje5nb68iblgogjntmvv1bdq78ttu557kzd6ud38a6vsoo9yx3bnpc83fbvtqy39veesqozuyscwxf9rkuh9zhgxuwuf7b63sh:latest/code_results.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'path': 'media/table/code_results_2274_a6a7778765ab4e1ee78a.table.json', 'ncols': 13, 'sha256': 'a6a7778765ab4e1ee78a636bf6ad54be3919c537c02fcf803d0bdf2b5a9d4a27', 'nrows': 600, 'size': 1559886, 'artifact_path': 'wandb-client-artifact://0x53ggtc0cm81aqrkc6w7wjzczr52ok495u43sdgsuimt11p7sesdt6cuj0vwx2m9wggh1gk9g1uzonbbstjxfxelmr60upvfvx5xokuorj2rud2tdzo22vnwdd2d7sz/code_results.table.json'}"
291,,2280,27050.902080224,1764207288.0573835,137,,,,,86.11468128859997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,2282,27051.305109156,1764207288.460359,137,0.3949357233941555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,2295,27229.191353386,1764207466.3466983,138,,,,172.23321629315615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,2298,27231.481507434,1764207468.6365047,138,,,,5.3085386753082275e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,2310,27334.901779294,1764207572.0569794,139,0.3484312519431114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,2312,27336.787442498,1764207573.9426033,139,,,,5.720183253288269e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,2318,27402.657758272,1764207639.813112,140,,,0.0014863703399896622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,2322,27510.730768481,1764207747.8859992,140,,,,,108.07447056099772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,2324,27511.116849597,1764207748.2720602,140,0.37543810717761517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,2329,27515.363985941,1764207752.519264,141,,,,,,,,,0.3754296153783798,0.0,458.0,0.0,0.42950645089149475,1.375,2717799.0,0.49899089336395264,0.40625,0.6875,1.281065583229065,283.0,0.0821,0.96875,0.17887689173221588,283.0,0.0,5e-06,0.0,475.6875,2.517857142857143,0.5,696.0,0.03125,0.0,0.25,0.40625,0.1767766922712326,1024.0,
301,,2330,27516.666120567,1764207753.8214645,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'ncols': 13, 'size': 1559886, 'log_mode': 'IMMUTABLE', 'nrows': 600, 'path': 'media/table/code_results_2330_a6a7778765ab4e1ee78a.table.json', '_latest_artifact_path': 'wandb-client-artifact://51gbd5xgyqqfxb5twzezj6hztqbt6di5gyseesxy3mqt0kqecufjfflxp4480foyhv4h5yionp3mwxw6u07eqid0t4tpxxe3410b825inlazhc6p30kh6rbu5sw3khea:latest/code_results.table.json', '_type': 'table-file', 'sha256': 'a6a7778765ab4e1ee78a636bf6ad54be3919c537c02fcf803d0bdf2b5a9d4a27', 'artifact_path': 'wandb-client-artifact://7azn867hkwepmasfrry0tng1p2o6aywrkbjs3g48qv3l64khamgyry87by7usjhehcjx8p62naf80w27c2ngnq3ga2mce47nn581rae09p9baop9ouf4653x86y6x1h2/code_results.table.json'}"
302,,2339,27660.67166356,1764207897.8267896,141,,0.542813265696168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,2343,27663.138091071,1764207900.2929482,142,,,,,,,,,0.3980347812175751,0.0,393.78125,0.0,0.420912504196167,1.3125,2733164.0,0.4709290862083435,0.3125,0.5625,1.7027018070220947,257.0,0.0076,1.0,0.2020629346370697,257.0,0.0,5e-06,0.0,393.78125,2.5357142857142856,0.625,627.0,0.0,0.0,0.19716878235340118,0.265625,0.0,627.0,
304,,2348,27867.341990613,1764208104.4972754,142,,,,,,,,0.0012640021741390228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,2354,27869.821436596,1764208106.976786,142,,,,3.632158041000366e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,2363,28066.476112334,1764208303.631453,143,,,,,,,0.0007293205708265305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,2386,28202.513268759,1764208439.66854,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'ncols': 13, 'sha256': 'a6a7778765ab4e1ee78a636bf6ad54be3919c537c02fcf803d0bdf2b5a9d4a27', 'size': 1559886, '_latest_artifact_path': 'wandb-client-artifact://4w0aai95ewskg57dswxvwr8cmy6rmt7ym239vdozr6oi9b0wi5ae7amxeixhwktvgyw4am8nwx82usx1zaemchcirm54fflnjv497sf8cx6eqlcsg5a6x4fcptqjgk6k:latest/code_results.table.json', 'artifact_path': 'wandb-client-artifact://v4j43ll3hw2bxpklsh0tajv85c5qqdvxxndgukc1zwshjjw6gov8mjr21o1l9q6708lw9flziksgq4lb34d539k757g9c2mk25akj1je2bmmth9z0zetf6y9w2p8jnru/code_results.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'nrows': 600, 'path': 'media/table/code_results_2386_a6a7778765ab4e1ee78a.table.json'}"
308,,2389,28377.103630466,1764208614.2586625,145,,,,,,119.35219450481236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,2394,28377.451825389,1764208614.6070366,145,0.3334024418145418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,2409,28548.667232332,1764208785.8226612,146,,0.5110454559326172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,2426,28692.520644733,1764208929.6759334,147,,0.8387396838515997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,2430,28731.264961741,1764208968.4201899,148,,,0.001385331153869629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,2449,28896.485353136,1764209133.6407611,149,,,,120.16686983406544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,58.54120904393494,2457,28959.77533936,1764209196.9304101,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,2465,28977.757537002,1764209214.9129443,150,,0.8276451826095581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,2474,29120.852584322,1764209358.0078259,150,,0.47793705575168133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,48.24091144092381,2484,29267.255468697,1764209504.4106398,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,2491,29353.083456835,1764209590.2386582,150,0.3046378642320633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,26.73700711876154,2493,29380.218092639,1764209617.373179,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,2500,29462.113552828,1764209699.2687087,150,0.19615434296429157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,2506,29571.742997713,1764209808.898491,150,,,,,,,0.00024353154003620148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,59.39567982777953,2511,29631.989942243,1764209869.145078,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,2514,29661.301243395,1764209898.456695,150,,,,,,,,0.0005491804331541061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,2515,29661.301612405,1764209898.4570885,150,,,,,,,0.00022980757057666779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,59.33527180366218,2520,29721.501631104,1764209958.6567543,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,2530,29815.221301226,1764210052.3765888,150,,,0.0008374396711587906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,2533,29897.978534836,1764210135.1338916,150,,,,,,,0.0005099717527627945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,2540,29966.81812734,1764210203.9730167,150,,,,,,34.41771152429283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,43.30373870395124,2547,30010.673330024,1764210247.8282373,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,2557,30127.923804916,1764210365.0790591,150,,,0.0008091311901807785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,2570,30278.873691186,1764210516.029101,150,,,,,68.43221586756408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,2571,30278.877563969,1764210516.033055,150,,,,95.44279815256596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,39.64268814213574,2576,30323.973386077,1764210561.127883,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,2577,30323.98914098,1764210561.1443868,150,,,0.0012000687420368195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,2608,30920.88560553,1764211158.040989,152,,,,,,,0.0007021687924861908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,2610,30920.894967929,1764211158.050368,152,,,,207.0796853378415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,2630,31086.505589354,1764211323.660872,154,,,,,,,,,0.3599630296230316,0.0,380.53125,0.0,0.4825586974620819,1.3125,2924314.0,0.4709290862083435,0.3125,0.375,0.8327955007553101,214.0,-0.023,1.0,0.19391986727714539,214.0,0.0,5e-06,0.0,380.53125,2.75,0.625,946.0,0.0,0.0,0.19716878235340118,0.34375,0.0,946.0,
338,,2636,31265.268780689,1764211502.424122,154,,,,,,,0.0008082892745733261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,47.06432149372995,2646,31317.272555851,1764211554.4276094,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,2647,31317.289659046,1764211554.445061,155,,,0.0012795720249414444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,2648,31421.931647612,1764211659.0865948,155,,,,,,104.64089807495475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,2649,31421.933027133,1764211659.0883923,155,,,,,,,,0.0009968020021915436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,2651,31421.934952845,1764211659.090366,155,,,,,104.64672861993313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,2668,31567.627729491,1764211804.783134,156,,0.8625690825283527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,2673,31572.909294967,1764211810.0646114,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'ncols': 13, 'size': 2045358, 'artifact_path': 'wandb-client-artifact://r8nbvt8gf3kyb6j4eou19py050aayi76lyivvdkly6jqfh7h9hoi9yh4l7qugoq7xrhevvmfpuktiy1rd9sg2qrr69x4n8nseaow46cgvasnnlcfkc7vd7gmdrwhicne/code_results.table.json', 'log_mode': 'IMMUTABLE', 'nrows': 800, 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', '_latest_artifact_path': 'wandb-client-artifact://9klrp3r6bhb394bu5y8x96vljmke6h6tni4gdd3ihglm6ams0we4yc650enh6dijz6d49hawyjbn953s9f9e4fr4umy0zxynv0ig5ha5q97lyy9j4nznvta1hsp27m60:latest/code_results.table.json', '_type': 'table-file', 'path': 'media/table/code_results_2673_99eff9e849678cba36b1.table.json'}"
346,,2676,31709.073324172,1764211946.228242,157,,,,,,80.91155629046261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,2683,31711.191011909,1764211948.3461816,157,,,,4.30084764957428e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,2686,31713.274994867,1764211950.4301395,158,,,,,,,,,0.40410496294498444,0.0,368.4375,0.0,0.420013427734375,1.21875,2985830.0,0.420013427734375,0.21875,0.0625,0.24593468010425568,229.0,0.0167,1.0,0.12060260772705078,229.0,0.0,5e-06,0.0,368.4375,2.821428571428571,0.875,902.0,0.0,0.0,0.0625,0.21875,0.0,902.0,
349,,2687,31714.508565242,1764211951.6638074,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'artifact_path': 'wandb-client-artifact://cp4x01jfeyjru5mxleviuty68f63sma3fegfdf7wm8r94wswyivdiy654sp7bqd6pdpjowv16dyju4f2fx20labjp8w7z0wzwf6kbczmgame3x5p073kbevfnua2j3co/code_results.table.json', 'log_mode': 'IMMUTABLE', 'path': 'media/table/code_results_2687_99eff9e849678cba36b1.table.json', 'size': 2045358, 'nrows': 800, 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', 'ncols': 13, '_latest_artifact_path': 'wandb-client-artifact://6b42rr3msuuo6pqm76or5uzobs6hvbyr2hlr38y6sjcvy3tgav7xhdpvm80gyjoqyh4puq5gfx7z5h632af3g0u1rv2n4vyohynzkcvjeqf1fsegvhu18ez7v07d35ym:latest/code_results.table.json', '_type': 'table-file'}"
350,,2689,31762.191780466,1764211999.3471966,158,,,0.0012171026319265366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,2692,31892.9532829,1764212130.1086607,158,,,,,,,0.0006812401115894318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,2732,32470.460129072,1764212707.6149678,161,,,,,,159.7164993006736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,2736,32470.467259948,1764212707.6226368,161,,,,204.2627344802022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,2745,32513.716578032,1764212750.8719585,162,,,0.0012096632272005081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,2752,32645.584780116,1764212882.7401652,162,,0.5526179019361734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,2757,32649.321899515,1764212886.4771273,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'log_mode': 'IMMUTABLE', 'path': 'media/table/code_results_2757_99eff9e849678cba36b1.table.json', 'ncols': 13, '_latest_artifact_path': 'wandb-client-artifact://pkhvcfjk3renw2tf5eczu90jxzask6l6btdo3hicll3zf015vohmv9p0nrfxscqwontyvcogtn60hw4cx2exb8agon5wm01j4hv1pv6vwvo5tu8o2sm80x0wfqbbakse:latest/code_results.table.json', '_type': 'table-file', 'nrows': 800, 'size': 2045358, 'artifact_path': 'wandb-client-artifact://wi72ol1ydcaza0qfyi2k1iet74fy96212tvg90kjyhu8qual05xp9qb06fxtr5cab5yto0d1rojt7pa58mu9fmvfghocygjmqkz5g6fku67etl2imqyei2hg19rs76sv/code_results.table.json', 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58'}"
357,,2760,32825.485620023,1764213062.640492,163,,,,,,137.7277890369296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,36.33706112019718,2772,32866.172167364,1764213103.3271296,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,2782,33030.323348172,1764213267.4785612,164,0.211793664842844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,2783,33030.601053243,1764213267.755991,164,,0.48933773674070835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,2793,33175.279306144,1764213412.4345021,165,0.22037911228835583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,2802,33365.960428752,1764213603.1154366,166,,,,,,151.82581199333072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,2816,33571.496227065,1764213808.6511502,167,,,,,,162.4544786028564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,2824,33573.269677422,1764213810.4249244,167,0.22728729620575905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,2843,33837.797030241,1764214074.952367,169,,,0.0011540092527866364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,43.60023437440395,2856,34014.140756376,1764214251.2958987,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,2857,34014.156177429,1764214251.3114493,170,,,0.001200161874294281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,2872,34272.470274879,1764214509.6252003,171,,,,,,77.04233832657337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,2882,34277.392405522,1764214514.5476189,172,,,,,,,,,0.35891708731651306,0.0,396.51611328125,0.0,0.4396548271179199,1.21875,3195348.0,0.4399413466453552,0.25,0.28125,0.7288689613342285,245.0,0.0274,0.96875,0.21252557635307312,245.0,0.0,5e-06,0.0,416.125,3.0714285714285716,0.5,752.0,0.03125,0.0,0.25966876745224,0.265625,0.1767766922712326,1024.0,
370,,2890,34430.919118249,1764214668.0743687,172,,,,152.261510996148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,2907,34607.72757909,1764214844.8828547,173,,,,3.7476420402526855e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,2911,34610.566607446,1764214847.7218156,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', 'size': 2045358, '_latest_artifact_path': 'wandb-client-artifact://ndhkpvgy5kda21254knaxyn8osqslkzo9vyxtmycc2uvtq0nf5hb5u0swpwto49rl19zr2d7bs434c1qozy5poytcy2gjtad0rxl5fnvnj7u8ci5ig2pqee3aqveuwjz:latest/code_results.table.json', '_type': 'table-file', 'nrows': 800, 'path': 'media/table/code_results_2911_99eff9e849678cba36b1.table.json', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://9ujjwt0e0ya9m0nwf9z5zf91habaaw5dwx4n3o6b8e7mt6sk7kxr6ja3aworx014vah86bwji1gwvxho6n1eiwcp7l71j0uz5wasrwcmf488oajhl5y51i84cnxosq6p/code_results.table.json', 'ncols': 13}"
373,,2935,34867.933206769,1764215105.0884874,175,,,,5.8002769947052e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,2949,35000.197512413,1764215237.3529582,176,,,,3.2801181077957153e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,2960,35175.822862933,1764215412.9782445,177,,,,173.18948089331388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,2975,35312.467777627,1764215549.6229413,178,0.37440600618720055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,2981,35318.098149278,1764215555.2534745,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'path': 'media/table/code_results_2981_99eff9e849678cba36b1.table.json', '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'nrows': 800, '_latest_artifact_path': 'wandb-client-artifact://2nxvb2ww3a989jc1grsp2r358uq2rov26nnifh69grtbdk6psg9o3wln55qij8l84z8tfzxlj2h0txy9fxbup7jlsxmz4utwlxcanp6edbak5eebpcrzwaiggr5cixkc:latest/code_results.table.json', 'size': 2045358, 'artifact_path': 'wandb-client-artifact://lohm80rqa4ynv0bmpuo98rd2ct3ikz6e43hvb21vheemvs0n7w44c75ax1zd66v7rphhb0ae8trem79j487xpsn8ou851dprta3xwhkiedom7u562hjyaqp2xgrxg9yj/code_results.table.json', 'sha256': '99eff9e849678cba36b1d822f5f35c22ca03351ac4cb4917bb4c33101c63cf58', 'ncols': 13}"
378,,2989,35526.070146785,1764215763.2254727,179,0.2365048434585333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,2997,35577.690181382,1764215814.8455186,180,,,0.0011608414351940155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,3011,35740.744788268,1764215977.9001348,181,,,0.0012087728828191757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,3040,36211.771497191,1764216448.926446,183,,,,,,170.23460453748703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
